,player_name,teams_played_for,league,games,minutes_played,goals,npg,assists,xG,xA,npxG,xG90,xA90,npxG90,position,shots,key_passes,yellow_cards,red_cards,xGBuildup,xGChain
21,Luka Milivojevic,Crystal Palace,EPL,36,3087,10,3,1,7.874588200822473,1.2642450630664825,1.785385170020163,0.22957983092776887,0.036858456649168585,0.0520520457731826,M S,42,21,8,0,8.064285509288311,8.746629861183465
22,Alexis Sánchez,"Arsenal,Manchester United",EPL,31,2562,9,8,6,11.422602553851902,7.917655121535063,9.900264878757298,0.4012623847957343,0.27813776773542376,0.34778448051840627,F M S,88,77,5,0,9.066157701425254,22.282545514404774
23,Wilfried Zaha,Crystal Palace,EPL,29,2551,9,9,3,9.735278444364667,5.296256110072136,9.735278444364667,0.34346337122415527,0.18685341039062808,0.34346337122415527,F M S,64,53,5,0,3.00129756052047,16.14480810239911
24,Anthony Martial,Manchester United,EPL,30,1589,9,8,5,6.301933970302343,5.435461966320872,5.540765132755041,0.3569377327421088,0.3078612819187404,0.3138255896462893,F M S,49,33,1,0,5.228315457701683,13.706218170002103
25,David Silva,Manchester City,EPL,29,2442,9,9,11,9.241164376959205,8.82798683270812,9.241164376959205,0.3405834536962852,0.32535578007523785,0.3405834536962852,M S,54,61,5,0,18.98137961141765,30.25495454110205
26,Dele Alli,Tottenham,EPL,36,2991,9,9,10,10.104957189410925,8.836119271814823,10.104957189410925,0.30406089837746014,0.2658812218199044,0.30406089837746014,F M S,69,64,7,0,8.14344278536737,23.885979956015944
27,Ashley Barnes,Burnley,EPL,36,2143,9,9,0,6.560562789440155,1.5027274526655674,6.560562789440155,0.2755252688052328,0.06311034565557679,0.2755252688052328,F M S,61,17,10,0,1.9067803481593728,8.709057147614658
28,Chicharito,West Ham,EPL,28,1524,8,8,0,5.248028546571732,1.422036468051374,5.248028546571732,0.30992294566368495,0.08397853157783705,0.30992294566368495,F S,29,21,3,0,1.803986500017345,6.960864821448922
29,Kevin De Bruyne,Manchester City,EPL,37,3103,8,8,16,5.4017304321751,13.101720079779625,5.4017304321751,0.15667281305051853,0.3800047718917713,0.15667281305051853,M S,93,105,2,0,22.899963654577732,33.50091540813446
30,Joshua King,Bournemouth,EPL,33,2458,8,6,3,6.555599365383387,4.888207009062171,5.033261656761169,0.24003415088873262,0.1789823559054497,0.18429355130533168,F M S,51,38,3,0,3.6070545027032495,9.640528094954789
31,Callum Wilson,Bournemouth,EPL,28,2007,8,8,2,7.619610041379929,1.5524410009384155,7.619610041379929,0.34168654894080397,0.06961618838288859,0.34168654894080397,F S,54,18,0,0,2.697103791870177,9.413971451111138
32,Jesse Lingard,Manchester United,EPL,33,1836,8,8,5,8.048349030315876,3.5819818507879972,8.048349030315876,0.3945269132507782,0.17558734562686262,0.3945269132507782,F M S,56,26,2,0,5.560849579051137,13.909841664135456
33,Oumar Niasse,Everton,EPL,22,1075,8,8,2,7.417298145592213,1.54713324457407,7.417298145592213,0.6209831005612085,0.12952743442945702,0.6209831005612085,F S,37,11,2,0,1.3837399259209633,9.197526078671217
34,Ayoze Pérez,Newcastle United,EPL,36,2502,8,8,5,6.864802069962025,5.451955586671829,6.864802069962025,0.2469353262576268,0.1961135103119363,0.2469353262576268,F M S,60,36,3,0,6.333310326561332,14.1159591935575
35,Xherdan Shaqiri,Stoke,EPL,36,3066,8,8,7,4.985688297078013,6.87552744615823,4.22451944462955,0.14635092848565598,0.20182565888918486,0.12400742009675783,F M,69,76,5,0,5.910622897557914,11.416415916755795
36,Pascal Groß,Brighton,EPL,38,2979,7,6,8,3.335027128458023,8.656005831435323,2.5738582983613014,0.10075610659994028,0.2615107501944206,0.07776006943689732,F M S,43,81,2,0,5.4259272236377,12.21007040143013
37,Philippe Coutinho,Liverpool,EPL,14,1132,7,7,6,3.6399389542639256,4.951587982475758,3.6399389542639256,0.2893944398266372,0.3936774897728076,0.2893944398266372,F M S,54,40,0,0,3.7090023662894964,9.052257478237152
38,Olivier Giroud,"Arsenal,Chelsea",EPL,29,953,7,7,1,7.604713529348373,3.0130643099546432,7.604713529348373,0.7181786124253449,0.2845496200376893,0.7181786124253449,F S,47,20,0,0,1.6444561406970024,10.695791564881802
39,Aaron Ramsey,Arsenal,EPL,24,1849,7,7,8,6.840767364948988,5.922472320497036,6.840767364948988,0.332974074010497,0.28827609997010994,0.332974074010497,M S,56,28,0,0,11.193582858890295,19.13112424314022
40,Marcus Rashford,Manchester United,EPL,35,1792,7,7,5,5.530901059508324,4.597065225243568,5.530901059508324,0.2777796291047707,0.23087939189281315,0.2777796291047707,F M S,62,22,3,0,2.578550947830081,10.888660445809364
41,Jordan Ayew,Swansea,EPL,36,2862,7,6,2,6.851809272542596,1.9186684098094702,6.0906404396519065,0.21546570039442126,0.060335484585203464,0.19152957357395933,F M S,65,16,2,1,1.894832988269627,8.016540210694075
42,Salomón Rondón,West Bromwich Albion,EPL,36,2781,7,7,3,6.871560767292976,2.6148639917373657,6.871560767292976,0.22238060735575976,0.0846234301533128,0.22238060735575976,F S,78,23,4,0,3.4010699428617954,10.665166744962335
43,Jay Rodriguez,West Bromwich Albion,EPL,37,2845,7,6,1,7.642788367345929,1.8346650339663029,6.881619529798627,0.24177537893185716,0.0580386126738022,0.21769622414125708,F M S,69,21,2,0,1.5642688274383545,8.146990897133946
44,Charlie Austin,Southampton,EPL,24,1023,7,6,0,7.720574729144573,0.6937102861702442,6.959405891597271,0.6792294483118393,0.061030230454860196,0.6122644479411089,F S,47,4,2,0,1.2118305014446378,6.5175684886053205
45,Marcos Alonso,Chelsea,EPL,33,2869,7,7,2,4.369033532217145,3.0571557134389877,4.369033532217145,0.13705577479942246,0.09590240997194455,0.13705577479942246,M,65,34,6,0,8.145295701920986,12.986705735325813
46,Abdoulaye Doucouré,Watford,EPL,37,3326,7,7,3,3.1060853991657495,2.393647343851626,3.1060853991657495,0.08404921404838167,0.06477097442773491,0.08404921404838167,M,46,40,10,0,7.35497585311532,11.492404110729694
47,Steve Mounie,Huddersfield,EPL,28,1850,7,7,1,5.80149868875742,1.6073057148605585,5.80149868875742,0.28223507134495557,0.07819325099321636,0.28223507134495557,F S,49,16,2,0,1.809567122720182,7.001166325062513
48,Willian,Chelsea,EPL,36,1872,6,5,7,5.983236312866211,6.169512925669551,5.222104266285896,0.2876555919647217,0.2966111983494976,0.25106270510989886,F M S,54,62,1,0,5.100902387872338,12.889175640419126
49,Dwight Gayle,Newcastle United,EPL,35,1968,6,6,3,9.672671845182776,2.3920687939971685,9.672671845182776,0.4423477977979928,0.1093933899693827,0.4423477977979928,F S,57,21,3,0,1.8391507137566805,11.06782172061503
50,Shinji Okazaki,Leicester,EPL,27,1340,6,6,2,7.492760078981519,1.8460093941539526,7.492760078981519,0.5032450799315945,0.12398570557750428,0.5032450799315945,F M S,28,15,2,0,1.1135968547314405,8.057245753705502
51,Dusan Tadic,Southampton,EPL,36,2854,6,5,3,5.660930041223764,6.163578130304813,4.899761218577623,0.17851566352842985,0.19436651427029894,0.15451244207147374,F M S,40,59,4,0,4.3436110727488995,14.321497920900583
52,Mame Biram Diouf,Stoke,EPL,35,2609,6,6,2,7.491201035678387,2.1150797703303397,7.491201035678387,0.25841628716406856,0.0729617398734115,0.25841628716406856,F M S,58,20,6,0,1.5370230674743652,8.712970631197095
53,Paul Pogba,Manchester United,EPL,27,2158,6,6,10,7.813678246922791,4.590671516954899,7.813678246922791,0.3258716599736104,0.191455253255765,0.3258716599736104,M S,76,39,5,1,8.208943894132972,16.820827029645443
54,Bernardo Silva,Manchester City,EPL,35,1500,6,6,4,4.5274060908705,3.0583887062966824,4.5274060908705,0.27164436545223,0.18350332237780095,0.27164436545223,F S,25,30,0,0,9.751076772809029,15.460781294852495
55,Laurent Depoitre,Huddersfield,EPL,33,1794,6,6,1,3.591188936494291,1.3660858180373907,3.591188936494291,0.18015998009168682,0.0685327333463574,0.18015998009168682,F S,24,13,1,0,1.0141412885859609,4.533495036885142
56,Eric Maxim Choupo-Moting,Stoke,EPL,30,2257,5,5,5,6.289976932108402,3.226308550685644,6.289976932108402,0.2508187522772513,0.12865209107740716,0.2508187522772513,F M S,60,20,3,0,2.2019113171845675,9.28493205551058
57,Junior Stanislas,Bournemouth,EPL,19,1313,5,4,2,3.831800527870655,1.9147691372781992,3.070631690323353,0.26265197830034953,0.13124845571594662,0.21047741974798306,F M S,44,23,1,0,1.8925352990627289,5.264173872768879
58,Nacho Monreal,Arsenal,EPL,28,2246,5,5,2,1.9025151077657938,3.0137278269976377,1.9025151077657938,0.07623613521768542,0.12076380428752778,0.07623613521768542,D S,21,13,3,0,8.551960686221719,10.20766700990498
59,Danny Welbeck,Arsenal,EPL,28,1169,5,5,2,5.722649244591594,1.3699026852846146,5.722649244591594,0.44058035244931004,0.10546727260531677,0.44058035244931004,F M S,32,13,1,0,2.5617743469774723,8.678983869031072
60,Manuel Lanzini,West Ham,EPL,27,2054,5,5,6,3.833089454099536,3.734414921142161,3.071920631453395,0.16795426040358238,0.16363064406173053,0.13460216982999296,F M S,44,41,4,0,5.11701469309628,9.272790788672864
61,Troy Deeney,Watford,EPL,29,1832,5,2,2,7.1495265662670135,2.3760475926101208,3.343682344071567,0.35123220030787733,0.116727228894602,0.16426387061486955,F S,36,26,1,1,2.765413555316627,7.171732102520764
62,Fernandinho,Manchester City,EPL,34,2890,5,5,3,2.466341163031757,2.8430620953440666,2.466341163031757,0.07680647220514122,0.08853826594497094,0.07680647220514122,M S,47,21,7,0,22.23768274858594,25.39007394015789
63,James McArthur,Crystal Palace,EPL,33,2440,5,5,1,4.228801898658276,2.0599370086565614,4.228801898658276,0.15598039790132984,0.07598128310618464,0.15598039790132984,M S,30,20,5,0,6.216755921021104,10.530749277211726
64,Tammy Abraham,Swansea,EPL,31,1706,5,5,1,6.159959049895406,1.4442990459501743,6.159959049895406,0.32496853135438836,0.07619397077111119,0.32496853135438836,F S,42,12,0,0,1.303047126159072,7.5733319371938705
65,Patrick van Aanholt,Crystal Palace,EPL,28,2184,5,5,1,3.393267946317792,2.45547766238451,3.393267946317792,0.1398324703152936,0.10118726630705399,0.1398324703152936,D M S,33,18,7,0,4.098446818999946,7.4307730393484235
66,Peter Crouch,Stoke,EPL,31,1532,5,5,2,4.215646747499704,3.1475231647491455,4.215646747499704,0.24765548777739776,0.18490671333382708,0.24765548777739776,F S,23,21,4,0,1.3116849400103092,7.294581176713109
67,Manolo Gabbiadini,Southampton,EPL,28,1056,5,4,0,2.5225432254374027,0.5467097796499729,1.761374358087778,0.21498947944068772,0.04659458349289542,0.150117132791572,F S,22,7,2,0,1.450882963836193,3.041186712682247
68,Andre Gray,Watford,EPL,31,1486,5,5,2,7.001011338084936,2.318395335227251,7.001011338084936,0.42401818332950486,0.14041425314296946,0.42401818332950486,F S,34,17,1,0,1.7271905662491918,10.135452036745846
69,Ryan Fraser,Bournemouth,EPL,26,2016,5,5,3,1.9803195875138044,2.7351528238505125,1.9803195875138044,0.08840712444258056,0.12210503677904073,0.08840712444258056,D F M S,31,43,0,0,3.3411665204912424,6.385161653161049
70,Roberto Pereyra,Watford,EPL,32,1618,5,5,2,3.9139174856245518,2.6691006161272526,3.9139174856245518,0.2177086364068045,0.14846665973513765,0.2177086364068045,F M S,33,23,3,0,2.8904048893600702,7.717018766328692
71,Richarlison,Watford,EPL,38,2832,5,5,4,10.662872670218349,3.807929993607104,10.662872670218349,0.33886247892643057,0.12101472437310712,0.33886247892643057,F M S,95,26,4,0,2.519990134984255,14.732109196484089
72,José Izquierdo,Brighton,EPL,32,1998,5,5,3,3.6233118548989296,2.325506180524826,3.6233118548989296,0.163212245716168,0.10475253065427144,0.163212245716168,F M S,52,21,2,0,3.131934610195458,7.212833768688142
73,Cenk Tosun,Everton,EPL,14,998,5,5,0,3.1851306576281786,1.7238558437675238,3.1851306576281786,0.28723623164983575,0.15545794182272257,0.28723623164983575,F S,19,15,0,0,1.1438307538628578,5.5636201202869415
74,Ilkay Gündogan,Manchester City,EPL,30,1504,4,3,1,3.583664696663618,2.3488316610455513,2.8224958293139935,0.2144480204120516,0.14055508609980027,0.1688993514882044,M S,35,21,3,0,10.72426306270063,14.065670179203153
75,Mesut Özil,Arsenal,EPL,26,2166,4,4,8,4.391980981454253,9.12884728424251,4.391980981454253,0.18249228454796065,0.37931498410979964,0.18249228454796065,F M S,39,84,4,0,14.73346976004541,21.609493847936392
76,Mark Noble,West Ham,EPL,29,2411,4,2,0,2.278947896324098,1.809672282077372,0.7566102212294936,0.08507063901666065,0.06755309223847511,0.028243434222585826,M S,15,20,6,0,4.33457977604121,6.650566884316504
77,Nicolás Otamendi,Manchester City,EPL,34,2975,4,4,0,3.190081411972642,1.1602246025577188,3.190081411972642,0.09650666456387824,0.03509923167401502,0.09650666456387824,D S,32,12,9,0,17.79739197716117,19.018253933638334
78,Chris Smalling,Manchester United,EPL,29,2533,4,4,0,2.170547891408205,0.176917914301157,2.170547891408205,0.07712171742074159,0.006286068806594603,0.07712171742074159,D S,13,2,4,0,5.350759183987975,5.587086817249656
79,Marouane Fellaini,Manchester United,EPL,16,601,4,4,0,2.7319894060492516,0.1612557740882039,2.7319894060492516,0.4091165499907365,0.024148119247817557,0.4091165499907365,M S,10,5,1,0,2.3747190637513995,3.959240186959505
80,Pedro,Chelsea,EPL,31,1523,4,4,2,3.599893154576421,1.6855354961007833,3.599893154576421,0.21273170315947332,0.09960485531784012,0.21273170315947332,F M S,56,26,1,0,2.555188376456499,6.591060146689415
81,Gylfi Sigurdsson,Everton,EPL,27,2265,4,4,3,3.187053117901087,3.746338976547122,3.187053117901087,0.12663787223448028,0.14886115138597836,0.12663787223448028,F M S,39,36,2,0,3.432769887149334,8.545136949047446
82,Jermain Defoe,Bournemouth,EPL,24,1074,4,4,1,4.541553013026714,1.017569174990058,4.541553013026714,0.3805770681307303,0.08527115991536799,0.3805770681307303,F M S,27,13,1,0,0.24524981901049614,4.455103533342481
83,Joselu,Newcastle United,EPL,30,1730,4,4,1,6.360850157216191,1.2996565690264106,5.599681349471211,0.3309112798551776,0.06761219145224101,0.29131290257364684,F M S,47,16,2,0,2.6755166612565517,7.894001133739948
84,Sam Vokes,Burnley,EPL,29,953,4,4,1,3.006058517843485,1.1516352770850062,3.006058517843485,0.28388800273443193,0.10875884043824822,0.28388800273443193,F S,30,9,3,0,0.07625440880656242,2.201550272293389
85,Dominic Calvert-Lewin,Everton,EPL,32,1861,4,4,6,5.436775926500559,3.0651565305888653,5.436775926500559,0.26292844351695344,0.1482343297974196,0.26292844351695344,F M S,42,20,4,0,3.41016012057662,9.517184633761644
86,Aaron Mooy,Huddersfield,EPL,36,3077,4,3,3,2.863141803070903,4.150494754314423,2.101972905918956,0.08374480411972092,0.1213989365902821,0.06148117046886774,M S,29,50,4,0,4.615361374802887,7.695051764138043
87,Henrikh Mkhitaryan,"Arsenal,Manchester United",EPL,26,1735,3,3,9,2.473670184612274,6.7716568894684315,2.473670184612274,0.1283171853689364,0.3512675043528293,0.1283171853689364,F M S,36,44,2,0,7.172531260177493,14.398008842021227
88,Matt Ritchie,Newcastle United,EPL,35,2822,3,3,5,3.193385612219572,6.588133158162236,3.193385612219572,0.10184433206936977,0.21011055430000045,0.10184433206936977,M S,58,53,6,0,5.674191934987903,10.309624302200973
89,Alex Iwobi,Arsenal,EPL,26,1873,3,3,5,4.13238912820816,3.4858018020167947,4.13238912820816,0.19856648240188704,0.16749715012360467,0.19856648240188704,F M S,45,36,1,0,11.719522949308157,17.1490321457386
90,Theo Walcott,"Arsenal,Everton",EPL,20,1207,3,3,3,3.152715053409338,3.027757111005485,3.152715053409338,0.23508231549862504,0.22576482186453492,0.23508231549862504,F M S,19,13,2,0,2.443506656214595,6.348237079568207
91,Bakary Sako,Crystal Palace,EPL,16,446,3,3,0,2.270359752699733,0.7738894745707512,2.270359752699733,0.4581443447151927,0.1561660374694341,0.4581443447151927,F M S,17,7,0,0,0.5047074863687158,2.393583443015814
92,James Tomkins,Crystal Palace,EPL,28,2386,3,3,0,2.7092991154640913,0.07209452241659164,2.7092991154640913,0.10219485347517528,0.002719407802805217,0.10219485347517528,D S,22,1,8,0,1.9920928459614515,2.036889584735036
93,Michail Antonio,West Ham,EPL,21,1347,3,3,1,2.0091192554682493,0.9207208165898919,2.0091192554682493,0.13423959390656454,0.061518094649658704,0.13423959390656454,F M S,34,14,1,0,1.1478512324392796,3.456526911817491
94,Andy Carroll,West Ham,EPL,16,739,3,3,0,1.5721641201525927,0.5253239311277866,1.5721641201525927,0.19146789014036988,0.06397720406157077,0.19146789014036988,F S,28,7,5,1,2.298567174002528,3.6913193352520466
95,Victor Moses,Chelsea,EPL,28,2128,3,3,3,3.0845435988157988,2.6375404447317123,3.0845435988157988,0.13045532137848773,0.11155011279410437,0.13045532137848773,M S,35,20,3,0,5.043449763208628,9.64580113440752
96,Juan Mata,Manchester United,EPL,28,1942,3,3,5,3.8096582693979144,4.73291477933526,3.8096582693979144,0.17655470867446565,0.21934208555106768,0.17655470867446565,F M S,28,51,1,0,8.80370701663196,14.234998783096671
97,Emre Can,Liverpool,EPL,26,2099,3,3,4,1.5114367678761482,3.046363638713956,1.5114367678761482,0.06480672182413214,0.13062064196486708,0.06480672182413214,D M S,27,24,8,0,12.476845782250166,15.16836054250598
98,Christian Benteke,Crystal Palace,EPL,31,2224,3,2,5,11.166231762617826,3.276504169218242,9.643894027918577,0.45187088967428257,0.13259234497735692,0.39026549573411506,F S,59,27,6,0,3.1662193890661,12.039164207875729
99,Kelechi Iheanacho,Leicester,EPL,21,809,3,3,3,4.825845109298825,2.0846437010914087,4.825845109298825,0.5368678119121066,0.23191339072710357,0.5368678119121066,F M S,29,11,2,0,0.6976034194231033,5.066860610619187
100,Antonio Valencia,Manchester United,EPL,31,2746,3,3,1,0.5440769195556641,1.4601692892611027,0.5440769195556641,0.01783209131828469,0.04785696869391815,0.01783209131828469,D M,16,23,7,0,8.8214799631387,9.933676397427917
101,André Ayew,"Swansea,West Ham",EPL,30,1859,3,3,4,4.747821493074298,1.5065012574195862,3.986652595922351,0.22985687701812094,0.07293443419460073,0.19300631179828487,F M S,26,16,5,0,1.8361061811447144,5.011983007192612
102,Demarai Gray,Leicester,EPL,35,1680,3,3,1,2.6410227809101343,3.2531555332243443,2.6410227809101343,0.14148336326304292,0.1742761892798756,0.14148336326304292,M S,36,27,2,0,3.4607087997719646,8.21831576153636
103,Daryl Janmaat,Watford,EPL,23,1823,3,3,0,1.650841942988336,0.9912619115784764,1.650841942988336,0.08150069932471216,0.04893777950743987,0.08150069932471216,D M S,24,12,3,0,3.0537470430135727,4.680951441638172
104,Jamaal Lascelles,Newcastle United,EPL,33,2929,3,3,0,1.509770625270903,0.36995767429471016,1.509770625270903,0.046391040039051305,0.011367767390414446,0.046391040039051305,D S,12,6,5,0,3.2026653848588467,3.3113895878195763
105,Andy King,"Leicester,Swansea",EPL,22,1264,3,3,0,1.5606138529255986,0.25664781779050827,1.5606138529255986,0.11111965724944926,0.01827397436799505,0.11111965724944926,M S,14,6,2,0,1.552365998737514,2.1329348580911756
106,James Ward-Prowse,Southampton,EPL,30,1714,3,3,3,2.313723925501108,3.9457491729408503,2.313723925501108,0.1214907545478995,0.20718636263983461,0.1214907545478995,M S,28,36,4,0,3.21634188760072,5.334738714620471
107,Steven Davis,Southampton,EPL,23,1529,3,3,0,1.2866387125104666,1.1766847083345056,1.2866387125104666,0.07573412957877174,0.0692620168411416,0.07573412957877174,M S,13,18,0,0,3.5151044093072414,5.108900390565395
108,Alex Oxlade-Chamberlain,"Arsenal,Liverpool",EPL,35,1705,3,3,7,2.5996209820732474,4.965171821415424,2.5996209820732474,0.13722339494814795,0.262091181189084,0.13722339494814795,F M S,47,38,3,0,6.252592153847218,11.884014029055834
109,Sam Clucas,Swansea,EPL,29,2043,3,3,1,1.939705403521657,0.9887255234643817,1.939705403521657,0.0854495772476501,0.04355619046098598,0.0854495772476501,D M S,18,15,2,0,2.113673910498619,4.251216282136738
110,Shkodran Mustafi,Arsenal,EPL,27,2272,3,3,1,0.7174240592867136,1.895219400525093,0.7174240592867136,0.028419086855547632,0.07507471216868766,0.028419086855547632,D S,13,7,6,0,9.41240644082427,9.468940455466509
111,Vicente Iborra,Leicester,EPL,19,1424,3,3,0,1.5937974713742733,0.48453015089035034,1.5937974713742733,0.10073158175820547,0.030623394368069896,0.10073158175820547,M S,14,8,0,0,5.198551293462515,5.873558755964041
112,Danilo,Manchester City,EPL,23,1338,3,3,2,1.2467310428619385,0.19109167531132698,1.2467310428619385,0.08386083247950259,0.0128537001330489,0.08386083247950259,D M S,19,5,2,0,12.889897041022778,14.043254770338535
113,Anthony Knockaert,Brighton,EPL,33,2433,3,3,1,4.248458165675402,3.0755985975265503,4.248458165675402,0.15715628233077936,0.11377060163476758,0.15715628233077936,M S,46,32,4,1,3.194911029189825,8.72051422484219
114,Rajiv van La Parra,Huddersfield,EPL,33,2165,3,2,0,3.088003760203719,0.8345381431281567,2.3268716987222433,0.12836967132486593,0.03469211680440374,0.09672907754503551,F M S,44,14,3,1,2.0130404345691204,4.7588534746319056
115,Sead Kolasinac,Arsenal,EPL,27,2154,2,2,4,2.549698330461979,4.005559707991779,2.549698330461979,0.10653335642598798,0.16736321899687098,0.10653335642598798,D M S,21,19,3,0,11.601476226001978,15.234833102673292
116,Steve Cook,Bournemouth,EPL,34,2761,2,2,1,1.3601032011210918,1.019623875617981,1.3601032011210918,0.04433512788877156,0.03323656240696062,0.04433512788877156,D S,21,4,5,0,2.954977184534073,3.2753923162817955
117,Andrew Surman,Bournemouth,EPL,25,1842,2,2,5,0.9914273666217923,1.528396907262504,0.9914273666217923,0.048441076545038715,0.07467737331901486,0.048441076545038715,M S,18,16,2,0,2.9263525046408176,3.8402675464749336
118,Dan Gosling,Bournemouth,EPL,28,1940,2,2,1,2.26678051520139,0.9464136194437742,2.26678051520139,0.1051599208083119,0.04390578646904107,0.1051599208083119,F M S,23,18,8,0,3.5910780653357506,5.967870011925697
119,Joe Allen,Stoke,EPL,36,3143,2,2,6,2.1208096276968718,2.568119597621262,2.1208096276968718,0.06072951526971634,0.0735382640107902,0.06072951526971634,M,24,31,8,0,4.571832289919257,7.955894265323877
120,Jordon Ibe,Bournemouth,EPL,32,2005,2,2,6,2.9314239975064993,3.7532155672088265,2.9314239975064993,0.13158511709505483,0.16847351673256578,0.13158511709505483,F M S,54,37,1,0,2.6754802893847227,6.119110468775034
121,Daniel Sturridge,"Liverpool,West Bromwich Albion",EPL,15,539,2,2,1,2.6555236354470253,0.8860517218708992,2.6555236354470253,0.44340839923976305,0.14794926710274756,0.44340839923976305,F S,24,15,0,0,0.3862706143409014,3.5687089823186398
122,Héctor Bellerín,Arsenal,EPL,35,3051,2,2,3,2.4699702039361,4.652231547050178,2.4699702039361,0.07286047799221534,0.13723396893953327,0.07286047799221534,D M S,29,32,5,0,14.828244749456644,19.897642698138952
